id,title,authors,link,tags,originally_announced_at
8398,LSTM-based Video Quality Prediction Accounting for Temporal Distortions in Videoconferencing Calls,"['Gabriel Mittag', 'Babak Naderi', 'Vishak Gopal', 'Ross Cutler']",https://arxiv.org/abs/2303.12761,"['eess.IV', 'cs.LG']","Submitted 22 March, 2023; 
      originally announced March 2023."
8399,Deep Attention Recognition for Attack Identification in 5G UAV scenarios: Novel Architecture and End-to-End Evaluation,"['Joseanne Viana', 'Hamed Farkhari', 'Pedro Sebastiao', 'Luis Miguel Campos', 'Katerina Koutlia', 'Biljana Bojovic', 'Sandra Lagen', 'Rui Dinis']",https://arxiv.org/abs/2303.12947,"['cs.CR', 'cs.LG', 'cs.RO']","Submitted 3 March, 2023; 
      originally announced March 2023."
8400,TSI-GAN: Unsupervised Time Series Anomaly Detection using Convolutional Cycle-Consistent Generative Adversarial Networks,"['Shyam Sundar Saravanan', 'Tie Luo', 'Mao Van Ngo']",https://arxiv.org/abs/2303.12952,"['cs.LG', 'cs.CR']","Submitted 22 March, 2023; 
      originally announced March 2023."
8401,Forecast-Aware Model Driven LSTM,"['Sophia Hamer', 'Jennifer Sleeman', 'Ivanka Stajner']",https://arxiv.org/abs/2303.12963,['cs.LG'],"Submitted 22 March, 2023; 
      originally announced March 2023."
8402,It is all Connected: A New Graph Formulation for Spatio-Temporal Forecasting,"['Lars Ødegaard Bentsen', 'Narada Dilp Warakagoda', 'Roy Stenbro', 'Paal Engelstad']",https://arxiv.org/abs/2303.13177,['cs.LG'],"Submitted 23 March, 2023; 
      originally announced March 2023."
8403,Forecasting Workload in Cloud Computing: Towards Uncertainty-Aware Predictions and Transfer Learning,"['Andrea Rossi', 'Andrea Visentin', 'Diego Carraro', 'Steven Prestwich', 'Kenneth N. Brown']",https://arxiv.org/abs/2303.13525,"['cs.DC', 'cs.AI', 'cs.LG']","Submitted 12 November, 2023; v1 submitted 24 February, 2023;
      originally announced March 2023."
8404,Return of the RNN: Residual Recurrent Networks for Invertible Sentence Embeddings,['Jeremy Wilkerson'],https://arxiv.org/abs/2303.13570,"['cs.CL', 'cs.LG']","Submitted 5 April, 2023; v1 submitted 23 March, 2023;
      originally announced March 2023."
8405,HRDoc: Dataset and Baseline Method Toward Hierarchical Reconstruction of Document Structures,"['Jiefeng Ma', 'Jun Du', 'Pengfei Hu', 'Zhenrong Zhang', 'Jianshu Zhang', 'Huihui Zhu', 'Cong Liu']",https://arxiv.org/abs/2303.13839,"['cs.CL', 'cs.CV']","Submitted 24 March, 2023; 
      originally announced March 2023."
8406,A CNN-LSTM Architecture for Marine Vessel Track Association Using Automatic Identification System (AIS) Data,"['Md Asif Bin Syed', 'Imtiaz Ahmed']",https://arxiv.org/abs/2303.14068,['cs.LG'],"Submitted 6 June, 2023; v1 submitted 24 March, 2023;
      originally announced March 2023."
8407,Depression detection in social media posts using affective and social norm features,"['Ilias Triantafyllopoulos', 'Georgios Paraskevopoulos', 'Alexandros Potamianos']",https://arxiv.org/abs/2303.14279,['cs.CL'],"Submitted 24 March, 2023; 
      originally announced March 2023."
8408,DeepVecFont-v2: Exploiting Transformers to Synthesize Vector Fonts with Higher Quality,"['Yuqing Wang', 'Yizhi Wang', 'Longhui Yu', 'Yuesheng Zhu', 'Zhouhui Lian']",https://arxiv.org/abs/2303.14585,"['cs.CV', 'cs.GR']","Submitted 25 March, 2023; 
      originally announced March 2023."
8409,Disentangling Writer and Character Styles for Handwriting Generation,"['Gang Dai', 'Yifan Zhang', 'Qingfeng Wang', 'Qing Du', 'Zhuliang Yu', 'Zhuoman Liu', 'Shuangping Huang']",https://arxiv.org/abs/2303.14736,['cs.CV'],"Submitted 31 March, 2023; v1 submitted 26 March, 2023;
      originally announced March 2023."
8410,Global-to-Local Modeling for Video-based 3D Human Pose and Shape Estimation,"['Xiaolong Shen', 'Zongxin Yang', 'Xiaohan Wang', 'Jianxin Ma', 'Chang Zhou', 'Yi Yang']",https://arxiv.org/abs/2303.14747,['cs.CV'],"Submitted 26 March, 2023; 
      originally announced March 2023."
8411,Exposing the Functionalities of Neurons for Gated Recurrent Unit Based Sequence-to-Sequence Model,"['Yi-Ting Lee', 'Da-Yi Wu', 'Chih-Chun Yang', 'Shou-De Lin']",https://arxiv.org/abs/2303.15072,"['cs.NE', 'cs.AI', 'cs.LG']","Submitted 27 March, 2023; 
      originally announced March 2023."
8412,Prediction of Time and Distance of Trips Using Explainable Attention-based LSTMs,"['Ebrahim Balouji', 'Jonas Sjöblom', 'Nikolce Murgovski', 'Morteza Haghir Chehreghani']",https://arxiv.org/abs/2303.15087,"['cs.LG', 'cs.AI']","Submitted 27 March, 2023; 
      originally announced March 2023."
8413,Human-Robot Kinaesthetic Interaction Based on Free Energy Principle,"['Hiroki Sawada', 'Wataru Ohata', 'Jun Tani']",https://arxiv.org/abs/2303.15213,['cs.RO'],"Submitted 27 March, 2023; 
      originally announced March 2023."
8414,A Learning-based Adaptive Compliance Method for Symmetric Bi-manual Manipulation,"['Yuxue Cao', 'Shengjie Wang', 'Xiang Zheng', 'Wenke Ma', 'Tao Zhang']",https://arxiv.org/abs/2303.15262,"['cs.RO', 'cs.AI']","Submitted 27 March, 2023; 
      originally announced March 2023."
8415,Pitchclass2vec: Symbolic Music Structure Segmentation with Chord Embeddings,"['Nicolas Lazzari', 'Andrea Poltronieri', 'Valentina Presutti']",https://arxiv.org/abs/2303.15306,"['cs.SD', 'cs.AI', 'cs.LG', 'eess.AS']","Submitted 24 March, 2023; 
      originally announced March 2023."
8416,A Framework for Demonstrating Practical Quantum Advantage: Racing Quantum against Classical Generative Models,"['Mohamed Hibat-Allah', 'Marta Mauri', 'Juan Carrasquilla', 'Alejandro Perdomo-Ortiz']",https://arxiv.org/abs/2303.15626,"['quant-ph', 'cond-mat.dis-nn', 'cs.LG']","Submitted 27 March, 2023; 
      originally announced March 2023."
8417,CREATED: Generating Viable Counterfactual Sequences for Predictive Process Analytics,"['Olusanmi Hundogan', 'Xixi Lu', 'Yupei Du', 'Hajo A. Reijers']",https://arxiv.org/abs/2303.15844,"['cs.LG', 'cs.AI']","Submitted 28 March, 2023; 
      originally announced March 2023."
8418,PosterLayout: A New Benchmark and Approach for Content-aware Visual-Textual Presentation Layout,"['HsiaoYuan Hsu', 'Xiangteng He', 'Yuxin Peng', 'Hao Kong', 'Qing Zhang']",https://arxiv.org/abs/2303.15937,['cs.CV'],"Submitted 28 March, 2023; 
      originally announced March 2023."
8419,Data-driven Grip Force Variation in Robot-Human Handovers,"['Parag Khanna', 'Mårten Björkman', 'Christian Smith']",https://arxiv.org/abs/2303.16009,"['cs.RO', 'cs.HC']","Submitted 28 March, 2023; 
      originally announced March 2023."
8420,IMU-based Modularized Wearable Device for Human Motion Classification,"['Sahan Wijethunga', 'Shehan Kaushalya Senavirathna', 'Kavishka Dissanayake', 'Janith Bandara Senanayake', 'Eranda Somathilake', 'Upekha Hansanie Delay', 'Roshan Indika Godaliyadda', 'Mervyn Parakrama Ekanayake', 'Janaka Wijayakulasooriya']",https://arxiv.org/abs/2303.16468,"['eess.SP', 'eess.SY']","Submitted 29 March, 2023; 
      originally announced March 2023."
8421,An Efficient Online Prediction of Host Workloads Using Pruned GRU Neural Nets,"['Amin Setayesh', 'Hamid Hadian', 'Radu Prodan']",https://arxiv.org/abs/2303.16601,['cs.DC'],"Submitted 25 April, 2023; v1 submitted 29 March, 2023;
      originally announced March 2023."
8422,Targeted Adversarial Attacks on Wind Power Forecasts,"['René Heinrich', 'Christoph Scholz', 'Stephan Vogt', 'Malte Lehna']",https://arxiv.org/abs/2303.16633,"['cs.LG', 'cs.CR']","Submitted 17 August, 2023; v1 submitted 29 March, 2023;
      originally announced March 2023."
8423,Learning Flow Functions from Data with Applications to Nonlinear Oscillators,"['Miguel Aguiar', 'Amritam Das', 'Karl H. Johansson']",https://arxiv.org/abs/2303.16656,"['eess.SY', 'cs.LG']","Submitted 11 April, 2023; v1 submitted 29 March, 2023;
      originally announced March 2023."
8424,PAC-Bayesian bounds for learning LTI-ss systems with input from empirical loss,"['Deividas Eringis', 'John Leth', 'Zheng-Hua Tan', 'Rafael Wisniewski', 'Mihaly Petreczky']",https://arxiv.org/abs/2303.16816,"['stat.ML', 'cs.LG']","Submitted 29 March, 2023; 
      originally announced March 2023."
8425,EPG-MGCN: Ego-Planning Guided Multi-Graph Convolutional Network for Heterogeneous Agent Trajectory Prediction,"['Zihao Sheng', 'Zilin Huang', 'Sikai Chen']",https://arxiv.org/abs/2303.17027,"['cs.LG', 'cs.CV', 'cs.RO']","Submitted 29 March, 2023; 
      originally announced March 2023."
8426,PROCTER: PROnunciation-aware ConTextual adaptER for personalized speech recognition in neural transducers,"['Rahul Pandey', 'Roger Ren', 'Qi Luo', 'Jing Liu', 'Ariya Rastrow', 'Ankur Gandhe', 'Denis Filimonov', 'Grant Strimel', 'Andreas Stolcke', 'Ivan Bulyko']",https://arxiv.org/abs/2303.17131,"['eess.AS', 'cs.SD']","Submitted 29 March, 2023; 
      originally announced March 2023."
8427,Quantum Circuit Fidelity Improvement with Long Short-Term Memory Networks,"['Yikai Mao', 'Shaswot Shresthamali', 'Masaaki Kondo']",https://arxiv.org/abs/2303.17523,"['quant-ph', 'cs.AI', 'cs.ET', 'cs.LG']","Submitted 9 May, 2023; v1 submitted 30 March, 2023;
      originally announced March 2023."
8428,Utilizing Reinforcement Learning for de novo Drug Design,"['Hampus Gummesson Svensson', 'Christian Tyrchan', 'Ola Engkvist', 'Morteza Haghir Chehreghani']",https://arxiv.org/abs/2303.17615,"['q-bio.BM', 'cs.LG']","Submitted 30 March, 2023; 
      originally announced March 2023."
8429,Neural signature kernels as infinite-width-depth-limits of controlled ResNets,"['Nicola Muca Cirone', 'Maud Lemercier', 'Cristopher Salvi']",https://arxiv.org/abs/2303.17671,"['math.DS', 'cs.LG', 'math.PR']","Submitted 4 June, 2023; v1 submitted 30 March, 2023;
      originally announced March 2023."
8430,Predictive Context-Awareness for Full-Immersive Multiuser Virtual Reality with Redirected Walking,"['Filip Lemic', 'Jakob Struye', 'Thomas Van Onsem', 'Jeroen Famaey', 'Xavier Costa Perez']",https://arxiv.org/abs/2303.17907,"['cs.NI', 'cs.LG']","Submitted 29 May, 2023; v1 submitted 31 March, 2023;
      originally announced March 2023."
8431,JobHam-place with smart recommend job options and candidate filtering options,['Shiyao Wu'],https://arxiv.org/abs/2303.17930,['cs.CL'],"Submitted 31 March, 2023; 
      originally announced March 2023."
8432,Robust LSTM-based Vehicle Velocity Observer for Regular and Near-limits Applications,"['Agapius Bou Ghosn', 'Marcus Nolte', 'Philip Polack', 'Arnaud de La Fortelle', 'Markus Maurer']",https://arxiv.org/abs/2303.18094,"['cs.RO', 'eess.SP']","Submitted 31 March, 2023; 
      originally announced March 2023."
8433,A robust deep learning-based damage identification approach for SHM considering missing data,"['Fan Deng', 'Xiaoming Tao', 'Pengxiang Wei', 'Shiyin Wei']",https://arxiv.org/abs/2304.00040,['cs.LG'],"Submitted 31 March, 2023; 
      originally announced April 2023."
8434,Lego-Features: Exporting modular encoder features for streaming and deliberation ASR,"['Rami Botros', 'Rohit Prabhavalkar', 'Johan Schalkwyk', 'Ciprian Chelba', 'Tara N. Sainath', 'Françoise Beaufays']",https://arxiv.org/abs/2304.00173,"['cs.CL', 'cs.AI', 'cs.SD', 'eess.AS']","Submitted 31 March, 2023; 
      originally announced April 2023."
8435,Leveraging Neo4j and deep learning for traffic congestion simulation & optimization,"['Shyam Pratap Singh', 'Arshad Ali Khan', 'Riad Souissi', 'Syed Adnan Yusuf']",https://arxiv.org/abs/2304.00192,"['cs.AI', 'cs.LG']","Submitted 9 December, 2023; v1 submitted 31 March, 2023;
      originally announced April 2023."
8436,Mastering Pair Trading with Risk-Aware Recurrent Reinforcement Learning,"['Weiguang Han', 'Jimin Huang', 'Qianqian Xie', 'Boyi Zhang', 'Yanzhao Lai', 'Min Peng']",https://arxiv.org/abs/2304.00364,"['q-fin.CP', 'cs.AI']","Submitted 1 April, 2023; 
      originally announced April 2023."
8437,Robust Deep Learning Framework for Constitutive-Relation Modeling,"['Qing-Jie Li', 'Mahmut Nedim Cinbiz', 'Yin Zhang', 'Qi He', 'Geoffrey Beausoleil II', 'Ju Li']",https://arxiv.org/abs/2304.00616,['cond-mat.mtrl-sci'],"Submitted 2 April, 2023; 
      originally announced April 2023."
8438,Model-Agnostic Reachability Analysis on Deep Neural Networks,"['Chi Zhang', 'Wenjie Ruan', 'Fu Wang', 'Peipei Xu', 'Geyong Min', 'Xiaowei Huang']",https://arxiv.org/abs/2304.00813,['cs.LG'],"Submitted 3 April, 2023; 
      originally announced April 2023."
8439,Detection of Homophobia & Transphobia in Dravidian Languages: Exploring Deep Learning Methods,"['Deepawali Sharma', 'Vedika Gupta', 'Vivek Kumar Singh']",https://arxiv.org/abs/2304.01241,"['cs.CL', 'cs.LG']","Submitted 3 April, 2023; 
      originally announced April 2023."
8440,Multi model LSTM architecture for Track Association based on Automatic Identification System Data,"['Md Asif Bin Syed', 'Imtiaz Ahmed']",https://arxiv.org/abs/2304.01491,['cs.LG'],"Submitted 3 April, 2023; 
      originally announced April 2023."
8441,Multidimensional Perceptron for Efficient and Explainable Long Text Classification,"['Yexiang Wang', 'Yating Zhang', 'Xiaozhong Liu', 'Changlong Sun']",https://arxiv.org/abs/2304.01638,"['cs.CL', 'cs.AI']","Submitted 4 April, 2023; 
      originally announced April 2023."
8442,"Adaptive learning of effective dynamics: Adaptive real-time, online modeling for complex systems","['Ivica Kičić', 'Pantelis R. Vlachas', 'Georgios Arampatzis', 'Michail Chatzimanolakis', 'Leonidas Guibas', 'Petros Koumoutsakos']",https://arxiv.org/abs/2304.01732,"['physics.comp-ph', 'cs.LG', 'physics.flu-dyn']","Submitted 4 April, 2023; 
      originally announced April 2023."
8443,Robustness Benchmark of Road User Trajectory Prediction Models for Automated Driving,"['Manuel Muñoz Sánchez', 'Emilia Silvas', 'Jos Elfring', 'René van de Molengraft']",https://arxiv.org/abs/2304.01895,"['cs.AI', 'cs.RO']","Submitted 4 April, 2023; 
      originally announced April 2023."
8444,Detecting Fake Job Postings Using Bidirectional LSTM,['Aravind Sasidharan Pillai'],https://arxiv.org/abs/2304.02019,['cs.LG'],"Submitted 3 April, 2023; 
      originally announced April 2023."
8445,Performance Analysis of ML-based MTC Traffic Pattern Predictors,"['David E. Ruiz-Guirola', 'Onel L. A. Lopez', 'Samuel Montejo-Sanchez', 'Richard Demo Souza', 'Mehdi Bennis']",https://arxiv.org/abs/2304.02100,['eess.SP'],"Submitted 4 April, 2023; 
      originally announced April 2023."
8446,End-to-end Manipulator Calligraphy Planning via Variational Imitation Learning,"['Fangping Xie', 'Pierre Le Meur', 'Charith Fernando']",https://arxiv.org/abs/2304.02801,"['cs.RO', 'cs.AI']","Submitted 5 April, 2023; 
      originally announced April 2023."
8447,Deep Long-Short Term Memory networks: Stability properties and Experimental validation,"['Fabio Bonassi', 'Alessio La Bella', 'Giulio Panzani', 'Marcello Farina', 'Riccardo Scattolini']",https://arxiv.org/abs/2304.02975,"['eess.SY', 'cs.LG', 'math.OC']","Submitted 6 April, 2023; 
      originally announced April 2023."
8448,Deep learning-based image exposure enhancement as a pre-processing for an accurate 3D colon surface reconstruction,"['Ricardo Espinosa', 'Carlos Axel Garcia-Vega', 'Gilberto Ochoa-Ruiz', 'Dominique Lamarque', 'Christian Daul']",https://arxiv.org/abs/2304.03171,"['eess.IV', 'cs.CV', 'cs.LG']","Submitted 14 April, 2023; v1 submitted 6 April, 2023;
      originally announced April 2023."
8449,Spintronic Physical Reservoir for Autonomous Prediction and Long-Term Household Energy Load Forecasting,"['Walid Al Misba', 'Harindra S. Mavikumbure', 'Md Mahadi Rajib', 'Daniel L. Marino', 'Victor Cobilean', 'Milos Manic', 'Jayasimha Atulasimha']",https://arxiv.org/abs/2304.03343,['cs.LG'],"Submitted 6 April, 2023; 
      originally announced April 2023."
8450,Using LSTM and GRU With a New Dataset for Named Entity Recognition in the Arabic Language,"['Alaa Shaker', 'Alaa Aldarf', 'Igor Bessmertny']",https://arxiv.org/abs/2304.03399,['cs.CL'],"Submitted 6 April, 2023; 
      originally announced April 2023."
8451,Cleansing Jewel: A Neural Spelling Correction Model Built On Google OCR-ed Tibetan Manuscripts,"['Queenie Luo', 'Yung-Sung Chuang']",https://arxiv.org/abs/2304.03427,"['cs.CL', 'cs.AI', 'cs.CY', 'cs.LG']","Submitted 6 April, 2023; 
      originally announced April 2023."
8452,F-RDW: Redirected Walking with Forecasting Future Position,"['Sang-Bin Jeon', 'Jaeho Jung', 'Jinhyung Park', 'In-Kwon Lee']",https://arxiv.org/abs/2304.03497,"['cs.HC', 'cs.LG']","Submitted 7 April, 2023; 
      originally announced April 2023."
8453,Theoretical Conditions and Empirical Failure of Bracket Counting on Long Sequences with Linear Recurrent Networks,"['Nadine El-Naggar', 'Pranava Madhyastha', 'Tillman Weyde']",https://arxiv.org/abs/2304.03639,"['cs.LG', 'cs.CL', 'cs.FL', 'cs.NE']","Submitted 7 April, 2023; 
      originally announced April 2023."
8454,Interpretable Multi Labeled Bengali Toxic Comments Classification using Deep Learning,"['Tanveer Ahmed Belal', 'G. M. Shahariar', 'Md. Hasanul Kabir']",https://arxiv.org/abs/2304.04087,"['cs.CL', 'cs.AI', 'cs.LG']","Submitted 8 April, 2023; 
      originally announced April 2023."
8455,DeFeeNet: Consecutive 3D Human Motion Prediction with Deviation Feedback,"['Xiaoning Sun', 'Huaijiang Sun', 'Bin Li', 'Dong Wei', 'Weiqing Li', 'Jianfeng Lu']",https://arxiv.org/abs/2304.04496,['cs.CV'],"Submitted 14 April, 2023; v1 submitted 10 April, 2023;
      originally announced April 2023."
8456,Multi-Graph Convolution Network for Pose Forecasting,"['Hongwei Ren', 'Yuhong Shi', 'Kewei Liang']",https://arxiv.org/abs/2304.04956,['cs.CV'],"Submitted 10 April, 2023; 
      originally announced April 2023."
8457,Generative modeling for time series via Schr{ö}dinger bridge,"['Mohamed Hamdouche', 'Pierre Henry-Labordere', 'Huyên Pham']",https://arxiv.org/abs/2304.05093,"['math.OC', 'math.PR', 'q-fin.CP', 'stat.ML']","Submitted 11 April, 2023; 
      originally announced April 2023."
8458,Electricity Demand Forecasting with Hybrid Statistical and Machine Learning Algorithms: Case Study of Ukraine,"['Tatiana Gonzalez Grandon', 'Johannes Schwenzer', 'Thomas Steens', 'Julia Breuing']",https://arxiv.org/abs/2304.05174,"['cs.LG', 'stat.AP']","Submitted 11 April, 2023; 
      originally announced April 2023."
8459,FIR-based Future Trajectory Prediction in Nighttime Autonomous Driving,"['Alireza Rahimpour', 'Navid Fallahinia', 'Devesh Upadhyay', 'Justin Miller']",https://arxiv.org/abs/2304.05345,['cs.CV'],"Submitted 31 March, 2023; 
      originally announced April 2023."
8460,Vehicle Trajectory Prediction based Predictive Collision Risk Assessment for Autonomous Driving in Highway Scenarios,"['Dejian Meng', 'Wei Xiao', 'Lijun Zhang', 'Zhuang Zhang', 'Zihao Liu']",https://arxiv.org/abs/2304.05610,['cs.RO'],"Submitted 12 April, 2023; 
      originally announced April 2023."
8461,DOSM: Demand-Prediction based Online Service Management for Vehicular Edge Computing Networks,"['Anum Talpur', 'Mohan Gurusamy']",https://arxiv.org/abs/2304.05637,['cs.NI'],"Submitted 12 April, 2023; 
      originally announced April 2023."
8462,Real-time Trajectory-based Social Group Detection,"['Simindokht Jahangard', 'Munawar Hayat', 'Hamid Rezatofighi']",https://arxiv.org/abs/2304.05678,['cs.CV'],"Submitted 12 April, 2023; 
      originally announced April 2023."
8463,GDP nowcasting with artificial neural networks: How much does long-term memory matter?,"['Kristóf Németh', 'Dániel Hadházi']",https://arxiv.org/abs/2304.05805,"['econ.EM', 'cs.AI', 'cs.LG']","Submitted 19 December, 2023; v1 submitted 12 April, 2023;
      originally announced April 2023."
8464,DartsReNet: Exploring new RNN cells in ReNet architectures,"['Brian Moser', 'Federico Raue', 'Jörn Hees', 'Andreas Dengel']",https://arxiv.org/abs/2304.05838,"['cs.CV', 'cs.AI', 'cs.LG']","Submitted 11 April, 2023; 
      originally announced April 2023."
8465,Inferring Population Dynamics in Macaque Cortex,"['Ganga Meghanath', 'Bryan Jimenez', 'Joseph G. Makin']",https://arxiv.org/abs/2304.06040,"['q-bio.NC', 'cs.LG']","Submitted 19 October, 2023; v1 submitted 5 April, 2023;
      originally announced April 2023."
8466,Landslide Susceptibility Prediction Modeling Based on Self-Screening Deep Learning Model,"['Li Zhu', 'Lekai Liu', 'Changshi Yu']",https://arxiv.org/abs/2304.06054,"['cs.LG', 'physics.geo-ph']","Submitted 8 October, 2023; v1 submitted 12 April, 2023;
      originally announced April 2023."
8467,NP-Free: A Real-Time Normalization-free and Parameter-tuning-free Representation Approach for Open-ended Time Series,"['Ming-Chang Lee', 'Jia-Chun Lin', 'Volker Stolz']",https://arxiv.org/abs/2304.06168,['cs.LG'],"Submitted 12 April, 2023; 
      originally announced April 2023."
8468,EEG Cortical Source Feature based Hand Kinematics Decoding using Residual CNN-LSTM Neural Network,"['Anant Jain', 'Lalan Kumar']",https://arxiv.org/abs/2304.06321,['eess.SP'],"Submitted 13 April, 2023; 
      originally announced April 2023."
8469,Deep Learning-based Fall Detection Algorithm Using Ensemble Model of Coarse-fine CNN and GRU Networks,"['Chien-Pin Liu', 'Ju-Hsuan Li', 'En-Ping Chu', 'Chia-Yeh Hsieh', 'Kai-Chun Liu', 'Chia-Tai Chan', 'Yu Tsao']",https://arxiv.org/abs/2304.06335,"['cs.LG', 'eess.SP']","Submitted 13 April, 2023; 
      originally announced April 2023."
8470,"Recurrent Neural Networks as Electrical Networks, a formalization","['Mariano Caruso', 'Cecilia Jarne']",https://arxiv.org/abs/2304.06487,['cs.NE'],"Submitted 11 April, 2023; 
      originally announced April 2023."
8471,Efficient Sequence Transduction by Jointly Predicting Tokens and Durations,"['Hainan Xu', 'Fei Jia', 'Somshubra Majumdar', 'He Huang', 'Shinji Watanabe', 'Boris Ginsburg']",https://arxiv.org/abs/2304.06795,"['eess.AS', 'cs.CL', 'cs.LG', 'cs.SD']","Submitted 29 May, 2023; v1 submitted 13 April, 2023;
      originally announced April 2023."
8472,Level generation for rhythm VR games,['Mariia Rizhko'],https://arxiv.org/abs/2304.06809,"['cs.SD', 'cs.LG', 'eess.AS']","Submitted 13 April, 2023; 
      originally announced April 2023."
8473,Neural Network Architectures for Optical Channel Nonlinear Compensation in Digital Subcarrier Multiplexing Systems,"['Ali Bakhshali', 'Hossein Najafi', 'Behnam Behinaein Hamgini', 'Zhuhong Zhang']",https://arxiv.org/abs/2304.06836,"['cs.IT', 'cs.LG', 'eess.SP']","Submitted 13 April, 2023; 
      originally announced April 2023."
8474,Classification of social media Toxic comments using Machine learning models,"['K. Poojitha', 'A. Sai Charish', 'M. Arun Kuamr Reddy', 'S. Ayyasamy']",https://arxiv.org/abs/2304.06934,"['cs.LG', 'cs.CY', 'cs.SI']","Submitted 14 April, 2023; 
      originally announced April 2023."
8475,Continuous time recurrent neural networks: overview and application to forecasting blood glucose in the intensive care unit,"['Oisin Fitzgerald', 'Oscar Perez-Concha', 'Blanca Gallego-Luxan', 'Alejandro Metke-Jimenez', 'Lachlan Rudd', 'Louisa Jorm']",https://arxiv.org/abs/2304.07025,"['stat.ML', 'cs.LG', 'stat.AP']","Submitted 14 April, 2023; 
      originally announced April 2023."
8476,On representations of real numbers and the computational complexity of converting between such representations,"['Amir M. Ben-Amram', 'Lars Kristiansen', 'Jakob Grue Simonsen']",https://arxiv.org/abs/2304.07227,"['math.LO', 'cs.CC']","Submitted 14 April, 2023; 
      originally announced April 2023."
8477,TransDocs: Optical Character Recognition with word to word translation,"['Abhishek Bamotra', 'Phani Krishna Uppala']",https://arxiv.org/abs/2304.07637,"['cs.CV', 'cs.CL', 'cs.LG']","Submitted 15 April, 2023; 
      originally announced April 2023."
8478,MLRegTest: A Benchmark for the Machine Learning of Regular Languages,"['Sam van der Poel', 'Dakotah Lambert', 'Kalina Kostyszyn', 'Tiantian Gao', 'Rahul Verma', 'Derek Andersen', 'Joanne Chau', 'Emily Peterson', 'Cody St. Clair', 'Paul Fodor', 'Chihiro Shibata', 'Jeffrey Heinz']",https://arxiv.org/abs/2304.07687,"['cs.LG', 'cs.CL', 'cs.FL']","Submitted 8 November, 2023; v1 submitted 15 April, 2023;
      originally announced April 2023."
8479,A Novel end-to-end Framework for Occluded Pixel Reconstruction with Spatio-temporal Features for Improved Person Re-identification,"['Prathistith Raj Medi', 'Ghanta Sai Krishna', 'Praneeth Nemani', 'Satyanarayana Vollala', 'Santosh Kumar']",https://arxiv.org/abs/2304.07721,['cs.CV'],"Submitted 16 April, 2023; 
      originally announced April 2023."
8480,MS-LSTM: Exploring Spatiotemporal Multiscale Representations in Video Prediction Domain,"['Zhifeng Ma', 'Hao Zhang', 'Jie Liu']",https://arxiv.org/abs/2304.07724,['cs.CV'],"Submitted 22 April, 2023; v1 submitted 16 April, 2023;
      originally announced April 2023."
8481,Characterizing the load profile in power grids by Koopman mode decomposition of interconnected dynamics,"['Ali Tavasoli', 'Behnaz Moradijamei', 'Heman Shakeri']",https://arxiv.org/abs/2304.07832,"['cs.LG', 'math.FA', 'physics.data-an']","Submitted 16 April, 2023; 
      originally announced April 2023."
8482,Recursive Joint Attention for Audio-Visual Fusion in Regression based Emotion Recognition,"['R Gnana Praveen', 'Eric Granger', 'Patrick Cardinal']",https://arxiv.org/abs/2304.07958,"['cs.CV', 'cs.SD', 'eess.AS']","Submitted 16 April, 2023; 
      originally announced April 2023."
8483,RNN-Guard: Certified Robustness Against Multi-frame Attacks for Recurrent Neural Networks,"['Yunruo Zhang', 'Tianyu Du', 'Shouling Ji', 'Peng Tang', 'Shanqing Guo']",https://arxiv.org/abs/2304.07980,"['cs.LG', 'cs.CR']","Submitted 16 April, 2023; 
      originally announced April 2023."
8484,"Bus Ridership Prediction with Time Section, Weather, and Ridership Trend Aware Multiple LSTM","['Tatsuya Yamamura', 'Ismail Arai', 'Masatoshi Kakiuchi', 'Arata Endo', 'Kazutoshi Fujikawa']",https://arxiv.org/abs/2304.08233,"['cs.LG', 'cs.AI']","Submitted 13 April, 2023; 
      originally announced April 2023."
8485,A comparison between Recurrent Neural Networks and classical machine learning approaches In Laser induced breakdown spectroscopy,"['Fatemeh Rezaei', 'Pouriya Khaliliyan', 'Mohsen Rezaei', 'Parvin Karimi', 'Behnam Ashrafkhani']",https://arxiv.org/abs/2304.08500,['cs.LG'],"Submitted 16 April, 2023; 
      originally announced April 2023."
8486,CyFormer: Accurate State-of-Health Prediction of Lithium-Ion Batteries via Cyclic Attention,"['Zhiqiang Nie', 'Jiankun Zhao', 'Qicheng Li', 'Yong Qin']",https://arxiv.org/abs/2304.08502,"['cs.LG', 'cs.AI']","Submitted 16 April, 2023; 
      originally announced April 2023."
8487,LTC-SE: Expanding the Potential of Liquid Time-Constant Neural Networks for Scalable AI and Embedded Systems,"['Michael Bidollahkhani', 'Ferhat Atasoy', 'Hamdan Abdellatef']",https://arxiv.org/abs/2304.08691,"['cs.LG', 'cs.AI', 'cs.NE', 'eess.SY']","Submitted 17 April, 2023; 
      originally announced April 2023."
8488,Neural Speech Enhancement with Very Low Algorithmic Latency and Complexity via Integrated Full- and Sub-Band Modeling,"['Zhong-Qiu Wang', 'Samuele Cornell', 'Shukjae Choi', 'Younglo Lee', 'Byeong-Yeol Kim', 'Shinji Watanabe']",https://arxiv.org/abs/2304.08707,"['eess.AS', 'cs.SD']","Submitted 17 April, 2023; 
      originally announced April 2023."
